"url","group"
"http://www.vvc.edu/academic/business_education_technologies/typing-tests.shtml","BusinessAdmin"
"http://.vvc.edu/academic/business_education_technologies","BusinessEduTech"
"http://.vvc.edu/academic/business_education_technologies/typing-tests.shtml","BusinessEduTech"
"http://.vvc.edu/degrees-certificates/index.shtml#bet_AS","BusinessEduTech"
"http://www.vvc.edu/calworks","calworks"
"http://www.vvc.edu/calworks/calworks-new-student-orientation.shtml","calworks"
"http://www.vvc.edu/calworks/index.shtml","calworks"
"http://www.vvc.edu/offices/campus_police","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2010_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2011_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2012_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2013_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2014_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2015_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2016_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2017_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2018_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2019_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/2020_crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/annual-security-report.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/clery-statistics-reporting.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/community_policing_agency.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/crime_log.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/crime-statistics-by-calendar-year.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/crisis-assessment-committee.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/drugs_and_alcohol.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/emergency-chart","CampusPolice"
"http://www.vvc.edu/offices/campus_police/hate_crimes.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/if-you-have-already-received-a-parking-citation.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/index.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/megans-law.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/parking-rules-and-regulations.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/policies_procedures.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/reporting_offenses_other.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/security_access_policy.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/sexual_assault_policy.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/shakeout2020.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/student_discipline.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/TEST-Program.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/additional-definitions.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/assistance-to-victims.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/bystander-intervention.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/campus-victims-rights.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/changes-in-situation.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/contact-and-college-information.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/definitions.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/disciplinary-proceedings.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/ferpa.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/how-to-file-a-disciplinary-complaint.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/index.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/notification-to-law-enforcement.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/on-off-campus-services.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/preservation-of-evidence.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/prevention-and-awareness-programs-and-strategies.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/procedures-to-follow-after-an-occurence-of-domestic-violence.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/program-and-policies.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/protective-measures.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/protective-orders.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/reporting.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/retaliation.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/risk-reduction-and-primary-prevention-tips.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/sanctions.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/standards-of-evidence.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/timeline-of-completion.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/types-of-disciplinary-proceedings.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/violence-against-women-act/victim-rights-to-confidentiality.shtml","CampusPolice"
"http://www.vvc.edu/offices/campus_police/weapons.shtml","CampusPolice"
"http://www.vvc.edu/career","CareerCenter"
"http://www.vvc.edu/offices/career-center","CareerCenter"
"http://www.vvc.edu/offices/career-center/career-services.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/find-a-training-program.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/guidance-classes.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/internships.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/resource-list.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/volunteer_public_service.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/webadvisor-system.shtml","CareerCenter"
"http://www.vvc.edu/offices/career-center/workshops.shtml","CareerCenter"
"http://www.vvc.edu/offices/cfie","cfie"
"http://www.vvc.edu/offices/cfie/index.shtml","cfie"
"http://www.vvc.edu/offices/cfie/plos.shtml","cfie"
"http://www.vvc.edu/offices/cfie/program-review-documents.shtml","cfie"
"http://www.vvc.edu/offices/cfie/slo-assessment-tutorials.shtml","cfie"
"http://www.vvc.edu/offices/cfie/slos.shtml","cfie"
"http://www.vvc.edu/offices/cfie/submit-your-course-syllabi.shtml","cfie"
"http://www.vvc.edu/academic/chemistry","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-1-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-1-temperature-conversion.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-10-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-11-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-12-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-2-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-3-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-4-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-5-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-6-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-7-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-8-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chem100-hybrid-lecture-9-full.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/Chem100-hybrid.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-safety-video.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-self-test-video.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-1.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-10.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-11.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-12.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-13.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-2.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-3.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-4.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-5-spec20.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-6.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-7.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-8.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/chemistry-lab-video-9.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/faculty.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/index.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/lab-safety.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/staff.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/TJKennedy.shtml","Chemistry"
"http://www.vvc.edu/academic/chemistry/winternship-application.shtml","Chemistry"
"http://www.vvc.edu/academic/child_development","ChildDevelopment"
"http://www.vvc.edu/academic/child_development/mentors.shtml","ChildDevelopment"
"http://www.vvc.edu/offices/CDC","ChildDevelopment"
"http://www.vvc.edu/offices/CDC/forms.shtml","ChildDevelopment"
"http://www.vvc.edu/offices/CDC/free-state-preschool-program.shtml","ChildDevelopment"
"http://www.vvc.edu/offices/CDC/index.shtml","ChildDevelopment"
"http://www.vvc.edu/offices/CDC/parentorientation.shtml","ChildDevelopment"
"http://www.vvc.edu/offices/CDC/philosophy.shtml","ChildDevelopment"
"http://www.vvc.edu/offices/CDC/student-success-center.shtml","ChildDevelopment"
"http://www.vvc.edu/academic/cidg","CIDG"
"http://www.vvc.edu/academic/cidg/certificates.shtml","CIDG"
"http://www.vvc.edu/academic/cidg/ClaudeOliver.shtml","CIDG"
"http://www.vvc.edu/academic/cidg/course_descriptions.shtml","CIDG"
"http://www.vvc.edu/academic/cidg/faculty.shtml","CIDG"
"http://www.vvc.edu/academic/cidg/index.shtml","CIDG"
"http://www.vvc.edu/academic/cidg/Study-Architectural-Drafting.shtml","CIDG"
"http://www.vvc.edu/academic/cidg/Study-Engineering-Drafting.shtml","CIDG"
"http://www.vvc.edu/academic/computer_information_systems","CIS"
"http://www.vvc.edu/academic/computer_information_systems/career_outlook.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/course_descriptions.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/EdBurg.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/faculty.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/flowmap.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/index.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/PaulTonning.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/ReijiCass.shtml","CIS"
"http://www.vvc.edu/academic/computer_information_systems/ShaneThomas.shtml","CIS"
"http://www.vvc.edu/offices/president/CC_archives.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2009.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2010.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2011.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2012.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2013.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2014.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs_2015.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs-2016.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs-2017.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_docs.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_materials.shtml","CollegeCouncil"
"http://www.vvc.edu/offices/president/CC_meetings.shtml","CollegeCouncil"
"http://www.vvc.edu/committees/budget_and_finance","committees"
"http://www.vvc.edu/committees/budget_and_finance/budget-docs.shtml","committees"
"http://www.vvc.edu/committees/budget_and_finance/index.shtml","committees"
"http://www.vvc.edu/academic/communication_studies","CommStudies"
"http://www.vvc.edu/academic/communication_studies/faculty.shtml","CommStudies"
"http://www.vvc.edu/academic/communication_studies/index.shtml","CommStudies"
"http://www.vvc.edu/academic/communication_studies/vvc-comm-center.shtml","CommStudies"
"http://www.vvc.edu/offices/communityed/index.shtml","CommunityED"
"http://www.vvc.edu/academic/construction","ConstructionTech"
"http://www.vvc.edu/academic/construction/anthony-bonato.shtml","ConstructionTech"
"http://www.vvc.edu/academic/construction/index.shtml","ConstructionTech"
"http://www.vvc.edu/academic/construction/photovoltaic-technician-program-presentation.shtml","ConstructionTech"
"http://www.vvc.edu/academic/construction/photovoltaic-technician-program.shtml","ConstructionTech"
"http://www.vvc.edu/offices/coopedu","COOP"
"http://www.vvc.edu/offices/coopedu/emp-benefits.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/employer-application.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/enrollment-process.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/forms.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/homework-assignments.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/index.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/internship-opportunities.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/majors.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/requirements.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/staff.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/video.shtml","COOP"
"http://www.vvc.edu/offices/coopedu/whatis.shtml","COOP"
"http://www.vvc.edu/counseling","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/academic.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/associate-degree-requirements.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/career_resources.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/counseling-staff.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/courses.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/index.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/links.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/services.shtml","counseling"
"http://www.vvc.edu/offices/guidance_and_counseling/two-year-program-course-cycles.shtml","counseling"
"http://www.vvc.edu/academic/administration_of_justice/ ","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/academic-cert-programs.shtml","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/index.shtml ","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/law-enforcement-academies.shtml","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/law-enforcement-academies.shtml","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/links.shtml ","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/rand-padgett.shtml ","CriminalJustice"
"http://www.vvc.edu/academic/administration_of_justice/rand-padgett.shtml ","CriminalJustice"
"http://www.vvc.edu/committees/diversity","DEIC"
"http://www.vvc.edu/committees/diversity/committee_docs.shtml","DEIC"
"http://www.vvc.edu/committees/diversity/committee-charge.shtml","DEIC"
"http://www.vvc.edu/committees/diversity/community-calendar.shtml","DEIC"
"http://www.vvc.edu/committees/diversity/index.shtml","DEIC"
"http://www.vvc.edu/committees/diversity/workshop-schedule.shtml","DEIC"
"http://www.vvc.edu/committees/facilities","DEIC"
"http://www.vvc.edu/committees/facilities/committee_agendas-minutes.shtml","DEIC"
"http://www.vvc.edu/committees/facilities/committee_docs.shtml","DEIC"
"http://www.vvc.edu/committees/facilities/index.shtml","DEIC"
"http://www.vvc.edu/committees/facilities/Meeting-Handouts.shtml","DEIC"
"http://www.vvc.edu/committees/facilities/Recommendation Forms.shtml","DEIC"
"http://www.vvc.edu/committees/institutional_effectiveness/iec_docs.shtml","DEIC"
"http://www.vvc.edu/committees/institutional_effectiveness/index.shtml","DEIC"
"http://www.vvc.edu/committees/sse","DEIC"
"http://www.vvc.edu/committees/sse/index.shtml","DEIC"
"http://www.vvc.edu/committees/sse/sse-docs.shtml","DEIC"
"http://www.vvc.edu/committees/student_services","DEIC"
"http://www.vvc.edu/committees/student_services/committee_docs.shtml","DEIC"
"http://www.vvc.edu/committees/student_services/index.shtml","DEIC"
"http://www.vvc.edu/academic/electronics","Electronics"
"http://www.vvc.edu/academic/electronics/cisco_academy.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/course_descriptions.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/DarrellHarriman.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/faculty.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/index.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/joblinks.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/KhalidRubayi.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/labcontact.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/labequip.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/labinfo.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/labphil.shtml","Electronics"
"http://www.vvc.edu/academic/electronics/msdn.shtml","Electronics"
"http://www.vvc.edu/academic/emr","EmergencyMedical"
"http://www.vvc.edu/academic/emr/faculty.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/emr/orientation-information.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/emr/program-and-accreditation-information.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/ems","EmergencyMedical"
"http://www.vvc.edu/academic/emt","EmergencyMedical"
"http://www.vvc.edu/academic/emt/emt-refresher-course.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/emt/faculty.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/emt/index.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/emt/program-and-accreditation-information.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/admission-description.htm","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/admission-description.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/clinical-preceptor-workshop.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/ems-simulation-program-video.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/faculty.htm","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/faculty.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/grad.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/index.htm","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/index.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/online-application.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/paramedic/program-format.shtml","EmergencyMedical"
"http://www.vvc.edu/academic/english","English"
"http://www.vvc.edu/academic/english/course-descriptions.shtml","English"
"http://www.vvc.edu/academic/english/english-degree.shtml","English"
"http://www.vvc.edu/academic/english/english-related-websites.shtml","English"
"http://www.vvc.edu/academic/english/faculty-resources.shtml","English"
"http://www.vvc.edu/academic/english/faculty.shtml","English"
"http://www.vvc.edu/academic/english/index.shtml","English"
"http://www.vvc.edu/academic/english/part-time-faculty.shtml","English"
"http://www.vvc.edu/offices/eops_and_care","EOPS"
"http://www.vvc.edu/offices/eops_and_care/eops_counselors.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/eops_director.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/how_to_apply_care.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/how_to_apply_eops.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/index.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/what_is_care.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/what_is_eops.shtml","EOPS"
"http://www.vvc.edu/offices/eops_and_care/who_is_eligible.shtml","EOPS"
"http://www.vvc.edu/offices/staffdev","EPDC"
"http://www.vvc.edu/offices/staffdev/available-documents.shtml","EPDC"
"http://www.vvc.edu/offices/staffdev/committee_documents.shtml","EPDC"
"http://www.vvc.edu/offices/staffdev/committee-charge.shtml","EPDC"
"http://www.vvc.edu/offices/staffdev/committee-members.shtml","EPDC"
"http://www.vvc.edu/offices/staffdev/events-workshops.shtml","EPDC"
"http://www.vvc.edu/offices/staffdev/index.shtml","EPDC"
"http://www.vvc.edu/offices/staffdev/internet-resources.shtml","EPDC"
"http://www.vvc.edu/academic/english_as_second_language","ESL"
"http://www.vvc.edu/academic/english_as_second_language/academic_incentive.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/assessment-center.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/brochures.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/counselors.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/courses.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/esl_community_resources.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/eslworkshops.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/faculty.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/index.shtml","ESL"
"http://www.vvc.edu/academic/english_as_second_language/orientations.shtml","ESL"
"http://www.vvc.edu/committees/facilities/committee_agendas-minutes.shtml","facilities"
"http://www.vvc.edu/committees/facilities/committee_docs.shtml","facilities"
"http://www.vvc.edu/offices/facilities","facilities"
"http://www.vvc.edu/offices/facilities/index.shtml","facilities"
"http://www.vvc.edu/offices/facilities/music-building-code-compliance-and-renovation-project.shtml","facilities"
"http://www.vvc.edu/offices/facilities/new-construction-projects.shtml","facilities"
"http://www.vvc.edu/maps","faciltiy"
"http://www.vvc.edu/frequently-asked-questions","faq"
"http://www.vvc.edu/question.html","faq"
"http://www.vvc.edu/financialaid.html","financialaid"
"http://www.vvc.edu/offices/financial-aid/award-letter.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/bgfwa.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/bogfw-changes.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/calinfo.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/chdisbursement.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/cost.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/FA_forms.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/FA_Staff.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/FA_student-loan-programs.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/FA-forms.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/FA-Staff.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/FA-student-loan-programs.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/fws_notice.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/fws-notice.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/index.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/index.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/promise.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/qless.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/rams-card.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/sap-appeals-process.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/sap.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/scholarship.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/student-budget.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/webadvisor_mydocs_codes.shtml","financialaid"
"http://www.vvc.edu/offices/financial-aid/webadvisor-mydocs-codes.shtml","financialaid"
"https://www.vvc.edu/offices/financial-aid","financialaid"
"http://www.vvc.edu/academic/fire_technology","FireTech"
"http://www.vvc.edu/academic/fire_technology/basic-firefighter-academy-application.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/course-descriptions.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/ffi.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/heath-cohen.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/index.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/instructor-area-documents.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/links.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/lodging-accommodations.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/media-gallery.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/physical-agility-test-biddle.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/schedule.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/staff.shtml","FireTech"
"http://www.vvc.edu/academic/fire_technology/Wildland-Academy.shtml","FireTech"
"http://www.vvc.edu/offices/fiscal_services","fiscalservice"
"http://www.vvc.edu/offices/fiscal_services/bursars-office.shtml","fiscalservice"
"http://www.vvc.edu/offices/fiscal_services/index.shtml","fiscalservice"
"http://www.vvc.edu/offices/food-pantry","foodpantry"
"http://www.vvc.edu/academic/foreign-languages","Foreign"
"http://www.vvc.edu/academic/foreign-languages/adjunctfaculty.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/creditbyexam.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/faculty.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/french","Foreign"
"http://www.vvc.edu/academic/foreign-languages/french/faculty.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/french/index.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/frequently asked questions.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/german","Foreign"
"http://www.vvc.edu/academic/foreign-languages/german/faculty.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/german/index.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/german/links.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/index.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/latin.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/mission.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/spanish tutoring.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/spanish","Foreign"
"http://www.vvc.edu/academic/foreign-languages/spanish/exercises.shtml","Foreign"
"http://www.vvc.edu/academic/foreign-languages/spanish/faculty.shtml","Foreign"
